         2968492 function calls (2942404 primitive calls) in 2.392 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      630    0.003    0.000    0.005    0.000 artist.py:74(__init__)
    14172    0.003    0.000    0.007    0.000 abc.py:137(__instancecheck__)
     1758    0.003    0.000    0.007    0.000 _ufunc_config.py:39(seterr)
     6147    0.003    0.000    0.031    0.000 <__array_function__ internals>:2(amin)
     6153    0.003    0.000    0.027    0.000 <__array_function__ internals>:2(amax)
     4980    0.003    0.000    0.011    0.000 <__array_function__ internals>:2(dot)
      588    0.003    0.000    0.012    0.000 inspect.py:1089(getfullargspec)
     1473    0.003    0.000    0.030    0.000 transforms.py:1377(transform)
      475    0.003    0.000    0.049    0.000 transforms.py:697(union)
     3297    0.003    0.000    0.021    0.000 colors.py:149(to_rgba)
     2558    0.003    0.000    0.016    0.000 transforms.py:347(xmin)
      906    0.003    0.000    0.007    0.000 backend_bases.py:718(__init__)
    28545    0.002    0.000    0.002    0.000 {method 'lstrip' of 'str' objects}
      614    0.002    0.000    0.003    0.000 _inspect.py:67(getargs)
    18066    0.002    0.000    0.002    0.000 {method 'get' of 'dict' objects}
    21922    0.002    0.000    0.002    0.000 artist.py:774(get_animated)
    26295    0.002    0.000    0.002    0.000 {method 'items' of 'dict' objects}
     2558    0.002    0.000    0.013    0.000 transforms.py:357(xmax)
      474    0.002    0.000    0.005    0.000 transforms.py:671(translated)
      504    0.002    0.000    0.124    0.000 text.py:852(get_window_extent)
    13222    0.002    0.000    0.002    0.000 {built-in method builtins.abs}
      218    0.002    0.000    0.002    0.000 _base.py:2416(<listcomp>)
     1758    0.002    0.000    0.002    0.000 _ufunc_config.py:139(geterr)
     2579    0.002    0.000    0.013    0.000 transforms.py:352(ymin)
     2585    0.002    0.000    0.013    0.000 transforms.py:362(ymax)
      363    0.002    0.000    0.005    0.000 transforms.py:1914(rotate)
    610/1    0.002    0.000    2.393    2.393 {built-in method builtins.exec}
      692    0.002    0.000    0.010    0.000 artist.py:942(update)
     3706    0.002    0.000    0.002    0.000 {built-in method builtins.max}
      218    0.002    0.000    0.161    0.001 _base.py:2388(autoscale_view)
7093/7089    0.002    0.000    0.003    0.000 {method 'join' of 'str' objects}
      624    0.002    0.000    0.004    0.000 functools.py:37(update_wrapper)
       27    0.002    0.000    0.018    0.001 __init__.py:908(_rc_params_in_file)
      876    0.002    0.000    0.006    0.000 _base.py:3143(_validate_converted_limits)
    12672    0.002    0.000    0.002    0.000 transforms.py:946(get_points)
      218    0.002    0.000    0.002    0.000 _base.py:2417(<listcomp>)
     2335    0.002    0.000    0.006    0.000 font_manager.py:883(_json_decode)
      376    0.002    0.000    0.002    0.000 {built-in method zlib.crc32}
       12    0.002    0.000    0.021    0.002 artist.py:1277(_get_setters_and_targets)
     6475    0.002    0.000    0.014    0.000 _asarray.py:16(asarray)
      219    0.002    0.000    0.016    0.000 _base.py:3161(set_xlim)
     5827    0.002    0.000    0.002    0.000 {built-in method __new__ of type object at 0x8228a0}
     3788    0.002    0.000    0.007    0.000 colors.py:115(_is_nth_color)
     1953    0.002    0.000    0.003    0.000 inspect.py:2467(__init__)
